t,Rg_rep1,Rg_rep2,Rg_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3
8426,21.680582,21.31335843,21.16385167,2.4166677,2.450497964,2.359327339,1.1434546,1.087599509,1.239650789,1.7302938,1.529874134,1.495036047
8426.5,21.673735,21.63856008,23.41733202,2.3997722,2.589606116,2.441801442,1.2268412,1.329566353,1.270772033,1.8013954,1.784397579,1.913941678
8427,21.724926,21.42451382,20.52841197,2.4184182,2.230328896,2.287479583,1.1960059,1.259528081,1.140975935,1.8096721,1.847957666,1.765001371
8427.5,21.736376,21.53085894,20.35780788,2.4459889,2.204767661,2.304554143,1.2425504,1.130551396,1.309622698,1.7942213,1.80583478,1.750479924
8428,21.704891,20.0308447,21.27711592,2.4620249,2.528273271,2.254592199,1.1435547,1.177113202,1.217408488,1.8510028,1.729331897,1.85529915
8428.5,21.680235,21.73264047,20.14006462,2.4599495,2.344461912,2.425102609,1.2534748,1.312473576,1.244182789,1.8717369,2.179709905,1.984232334
8429,21.684284,21.55534706,21.86980289,2.4066138,2.584431634,2.458707248,1.083957,1.139663194,1.111320301,1.7375139,1.730774619,1.621430334
8429.5,21.738785,22.31710283,22.87723512,2.4192138,2.2661266,2.543227548,1.1819618,1.190101417,1.246160534,1.7596934,1.733297208,1.770814582
8430,21.711164,23.18702401,21.21453831,2.4020724,2.326824933,2.654239182,1.0675116,1.011240476,1.072536093,1.7982446,1.706917066,1.945283376
8430.5,21.653557,22.57996787,20.17149374,2.3578055,2.336119804,2.315258383,1.265532,1.158980216,1.168012597,1.7401063,1.828380955,1.669958714
8431,21.658251,20.02248754,21.68959236,2.3731284,2.308048129,2.248143762,1.0972912,1.085730883,1.098269025,1.8035123,1.70469969,1.792680719
8431.5,21.699665,19.8586261,19.00808928,2.4301541,2.528989492,2.597665605,1.2028478,1.242051547,1.168856624,1.7883835,1.79319583,1.665548133
8432,21.702644,22.09907675,19.95820944,2.3932817,2.189720598,2.454289644,1.2346507,1.266871881,1.317465323,1.7800919,1.816905063,1.859469412
8432.5,21.720793,22.20119385,19.71044677,2.3955467,2.448105451,2.627479184,1.1260711,1.182050138,1.171279195,1.8172619,1.806721738,1.820412695
8433,21.732634,21.80104735,21.6874774,2.4435444,2.280455439,2.306660967,1.1618117,1.201643407,1.086976353,1.8006009,1.740400718,1.900360675
8433.5,21.725222,21.07703737,24.21882075,2.4603908,2.410078617,2.519239987,1.1920303,1.128120289,1.195488944,1.8003207,1.790731975,1.745025195
8434,21.705544,22.60002643,20.71721742,2.4575982,2.320979139,2.329133576,1.1061939,1.105276743,1.04708215,1.8136399,1.874071084,1.716249993
8434.5,21.733446,19.03833772,19.84495576,2.4678252,2.696631819,2.338496514,1.2822393,1.252620387,1.225058846,1.8552893,1.768557064,1.938148111
8435,21.75503,21.84372987,21.93611078,2.4388788,2.356576287,2.35060242,1.1657327,1.161614489,1.139658062,1.8065138,1.738857076,1.872619796
8435.5,21.81473,23.04385907,22.9655417,2.4579189,2.78775035,2.572065653,1.2574148,1.302868853,1.321316889,1.7553192,1.772834515,1.712715063
8436,21.864702,21.26116239,21.17275836,2.4140797,2.542176202,2.38204545,1.2324126,1.18507464,1.16670566,1.781617,1.809997129,1.734698333
8436.5,21.836975,21.26912168,22.66463792,2.476892,2.321286565,2.522392752,1.1834804,1.170874113,1.242287571,1.9546505,1.85835439,1.907090748
8437,21.852194,23.4644448,21.29784229,2.5187213,2.4237504,2.681883666,1.4373362,1.42797981,1.533833162,1.8903292,1.828939971,1.887440338
8437.5,21.782701,20.43726262,20.96139293,2.5029321,2.588586038,2.615406441,1.3404272,1.334086933,1.299387464,1.8918291,2.113479275,1.857746806
8438,21.784115,22.92500764,21.27853963,2.5112321,2.520027475,2.472248249,1.1909505,1.212803495,1.125757999,1.8493861,1.84105927,1.768646781
8438.5,21.805763,20.68571079,22.04182794,2.5217097,2.340529122,2.497546441,1.2385201,1.173156292,1.164706459,1.8366959,1.959515748,1.777337791
8439,21.794588,22.0747622,22.9503975,2.4937484,2.560727902,2.642185334,1.256109,1.305546218,1.185151987,1.8299849,1.811676557,1.732126291
8439.5,21.816126,21.1555544,21.94557829,2.5109911,2.764565308,2.468162703,1.2858254,1.319953031,1.190483584,1.8704655,1.714809468,1.868542143
8440,21.858566,19.94027698,21.50188502,2.5071087,2.601127418,2.670334847,1.2596092,1.203969686,1.276380452,1.8799826,1.867741616,1.767745888
8440.5,21.859673,19.46841842,21.9461572,2.4680285,2.410874454,2.507273753,1.2594876,1.316934822,1.306297162,1.8310452,1.782039152,1.726467269
8441,21.85043,20.57196333,22.76216709,2.4843857,2.454037814,2.500729142,1.1897703,1.191839555,1.20414602,1.7914205,1.759859385,1.669023396
8441.5,21.904648,20.17597898,20.32809052,2.5043013,2.553556684,2.377516112,1.2138981,1.179068882,1.215455393,1.8017477,1.817452387,1.827929611
8442,21.868116,20.80052189,22.82622275,2.455904,2.608893359,2.612809375,1.2396451,1.283808822,1.222269068,1.835456,1.802447966,1.790315813
8442.5,21.843754,22.17602525,23.31655919,2.4270475,2.625548216,2.612065376,1.3200865,1.39764599,1.395728349,1.8447379,1.983946353,1.791092253
8443,21.807796,22.46758677,19.82642561,2.4184589,2.352921211,2.461409364,1.2096287,1.245215753,1.278427554,1.7869844,1.938808851,1.666031653
8443.5,21.783278,22.44292963,21.07414157,2.4161463,2.31622999,2.530016135,1.2897894,1.294061417,1.401188911,1.7746776,1.8421516,1.94402434
8444,21.710424,21.89710238,21.8021219,2.3820391,2.472951552,2.212758646,1.3012019,1.26090223,1.440464085,1.8250128,1.805398133,1.94772063
8444.5,21.741726,22.11264301,20.80485252,2.3957231,2.442269631,2.597990571,1.1967998,1.158927887,1.256420546,1.777154,1.559480882,1.812117589
8445,21.795153,18.65546788,21.70116207,2.4384208,2.432717677,2.457489511,1.3623571,1.374826113,1.303219329,1.738211,1.720216998,1.714678189
8445.5,21.846769,21.88516058,22.06372426,2.4576018,2.654339134,2.493570077,1.2430594,1.212201912,1.165081377,1.7738451,1.80622242,1.808961753
8446,21.866909,23.7079829,23.90407133,2.4820635,2.353455947,2.537276702,1.3462631,1.465430554,1.434113425,1.9068483,1.999437896,1.967796395
8446.5,21.843613,21.50477553,21.64183014,2.4754708,2.161708363,2.298205363,1.2880887,1.37764997,1.26444631,1.8647926,2.029850776,1.838516704
8447,21.808191,21.05072374,21.57997938,2.453526,2.678405145,2.612639547,1.3741515,1.257996541,1.424886295,1.800294,1.826548888,1.658400902
8447.5,21.812496,21.61881099,22.15304153,2.4800165,2.314208184,2.439530363,1.3213438,1.30483289,1.208986372,1.8351808,1.832350115,1.830809726
8448,21.772577,20.47744617,21.48286211,2.4671986,2.550489219,2.318902073,1.1195484,1.081391834,1.130960952,1.7681906,1.73643211,1.856671498
8448.5,21.802401,23.37970077,19.91869766,2.4963973,2.414708088,2.469902971,1.0987684,0.974515039,1.016752944,1.863153,1.839719779,1.855430893
8449,21.856266,21.97534716,22.34286846,2.5017276,2.471528347,2.548719115,1.2049975,1.256832325,1.24286905,1.9547694,1.993885574,1.945873896
8449.5,21.889082,21.23297208,22.91740797,2.4858739,2.572442776,2.453748453,1.4461758,1.479696438,1.550964341,1.8804339,1.921177748,1.96266137
8450,21.884129,21.70935682,21.25158824,2.4812832,2.516690577,2.565262009,1.3557655,1.363160093,1.439260762,1.8163089,1.789038807,1.859550546
8450.5,21.880146,22.40438118,21.69955974,2.4198937,2.487248908,2.369863263,1.4075522,1.446761514,1.280716546,1.7778798,1.832728804,1.849426275
8451,21.834297,19.37824957,23.40425652,2.3866732,2.494589715,2.351689685,1.3430612,1.278319632,1.317002859,1.8576763,1.961716141,1.759393804
8451.5,21.793169,20.31070675,23.30383892,2.3968732,2.586458331,2.474153112,1.2171928,1.084294422,1.137737007,1.7519042,1.780219566,1.772286299
8452,21.799458,21.40088727,21.31519213,2.3710468,2.425985193,2.48740239,1.3015397,1.413827947,1.367471947,1.7922095,1.813414088,1.739785675
8452.5,21.802439,22.82669441,21.99294404,2.3493357,2.529600281,2.449525307,1.3145552,1.273867471,1.42947452,1.7816361,1.813884933,1.89016835
8453,21.87365,23.36988355,21.31789511,2.4073098,2.449768265,2.355402247,1.4407074,1.398459254,1.501153623,1.8020908,1.848500751,1.62892532
8453.5,21.895927,22.02169112,22.5937174,2.4693775,2.5322588,2.43823851,1.2242829,1.191935122,1.228715642,1.7494491,1.770635364,1.727674539
8454,21.884535,21.73188882,22.24421467,2.4943933,2.432685287,2.30017815,1.1927973,1.270911813,1.133719843,1.8913969,1.842817284,1.791473825
8454.5,21.85726,21.03183708,20.50797217,2.4681714,2.321750001,2.783053425,1.1478324,1.14411982,1.201846074,1.8472756,1.833211058,1.865716758
8455,21.794382,22.58130624,21.82957757,2.4705503,2.318444212,2.351797381,1.1975205,1.096662676,1.17832933,1.8200467,1.651254836,1.954751831
8455.5,21.744493,22.24033707,22.09524902,2.4854035,2.613972672,2.438652223,1.2713081,1.331891277,1.220770034,1.8499373,1.80354855,1.669423327
8456,21.754055,21.89555946,22.92314859,2.4952195,2.214901688,2.396414862,1.1701043,1.264759541,1.161775189,1.863588,1.971379758,1.843189219
8456.5,21.770538,22.75452046,23.43580223,2.4885216,2.376827979,2.698674079,1.262198,1.239254049,1.182447805,1.75322,1.736550958,1.946342915
8457,21.831663,23.68767563,22.57563466,2.4919019,2.616496518,2.445668679,1.365019,1.352257755,1.308912513,1.794691,1.847149522,1.740994475
8457.5,21.848701,20.85273617,20.38352129,2.4752209,2.303833274,2.534252999,1.1517414,1.147779368,1.227926586,1.8064585,1.703729213,1.886671436
8458,21.849659,20.00135565,22.08318842,2.4819186,2.486047028,2.593322366,1.406684,1.388062597,1.460997073,1.8688085,1.774558614,1.75849001
8458.5,21.869219,21.43153468,21.3639595,2.4990501,2.546372447,2.613050015,1.3000243,1.285350564,1.439010432,1.8402195,1.853104301,1.908346865
8459,21.850248,21.6645853,23.71164385,2.4619613,2.674926624,2.318854305,1.2864383,1.371935128,1.303022552,1.8697584,1.880625421,1.859101354
8459.5,21.811424,20.91781915,21.87576026,2.4074538,2.339996307,2.273659743,1.1162776,1.04420063,1.069598614,1.7083255,1.64020635,1.581205912
8460,21.751369,22.47783201,21.17807957,2.3960617,2.324941664,2.227279174,1.2317942,1.221019231,1.209639608,1.8070606,1.913807446,1.729598434
8460.5,21.701986,22.30206955,21.44806616,2.4036083,2.411878993,2.599258501,1.2695345,1.262285281,1.334524572,1.6969638,1.680158896,1.885849019
8461,21.739759,22.75189792,22.53389664,2.3942485,2.429911087,2.411088939,1.1328269,1.11829636,1.162080729,1.7882764,1.674380944,1.767597507
8461.5,21.804365,22.33061734,21.66339167,2.3904445,2.431380571,2.606255357,1.2770058,1.1759777,1.311550539,1.7612497,1.747639743,1.906335048
8462,21.81583,22.18121013,22.7401042,2.400218,2.36885287,2.314421651,1.1966715,1.305217087,1.162413233,1.8118521,1.95019168,1.75707721
8462.5,21.832094,20.45445043,22.29313146,2.4292409,2.399091025,2.525546592,1.2265437,1.285959475,1.285347186,1.7830019,1.775565233,1.820202533
8463,21.807106,22.61055725,21.95704175,2.4124336,2.334278502,2.472394151,1.3511471,1.245089386,1.325482897,1.778525,1.84017138,1.703264788
8463.5,21.791227,21.42922282,22.71068836,2.4380989,2.752397702,2.464161137,1.2786653,1.338773998,1.343481076,1.7919014,1.696927303,1.950880351
8464,21.748669,22.48104168,20.76960878,2.5124309,2.503559871,2.496015537,1.2294612,1.261776123,1.202520688,1.7860055,1.721402932,1.680429408
8464.5,21.758867,22.09841312,20.1076311,2.5243399,2.658034853,2.560941063,1.1163036,1.162206457,1.091021537,1.845347,1.946331426,1.832149479
8465,21.83794,25.2399666,22.74403242,2.515908,2.457184963,2.389753067,1.1357808,1.238309252,1.141988969,1.8961338,1.924162605,1.975109309
8465.5,21.804688,21.38260786,24.49415264,2.5269578,2.526033723,2.616281401,1.1805668,1.23385945,1.095062095,1.8542937,1.820151094,1.714132079
8466,21.773264,19.6395604,21.74325636,2.4985185,2.603424092,2.504850964,1.0511492,1.063105001,1.089625904,1.724453,1.679700727,1.824999762
8466.5,21.773355,20.40059655,24.56152337,2.44519,2.494925731,2.45646175,1.2234218,1.302391263,1.259537467,1.7293751,1.651844233,1.833857307
8467,21.741671,22.04822388,22.99007935,2.4319186,2.701065206,2.514063835,1.0341012,1.083158555,1.044392313,1.7089435,1.709350198,1.628277286
8467.5,21.718328,21.61425815,20.95153351,2.4331362,2.376235581,2.231046664,1.2544017,1.259576194,1.250249284,1.861122,1.823478726,1.959596823
8468,21.720682,21.44114042,23.27882079,2.4281781,2.415402276,2.299196839,1.1603303,1.067879415,1.182865188,1.7105327,1.699601836,1.772700275
8468.5,21.733377,24.70340277,20.98208241,2.4465303,2.281367733,2.431230054,1.2003661,1.294949766,1.168151042,1.7418826,1.837487879,1.663250679
8469,21.733534,22.4913891,23.50726055,2.4454198,2.387278994,2.495242279,1.100179,1.154219919,1.161110244,1.7666748,1.934967981,1.798187251
8469.5,21.750303,23.01397172,24.18987894,2.4860573,2.52775993,2.404898095,1.1830387,1.189442684,1.254620085,1.7859006,1.736948199,1.754581214
8470,21.812965,22.03050734,23.5321097,2.505125,2.585359723,2.53223754,1.3092933,1.318483565,1.28770626,1.8400668,1.842178637,1.842280396
8470.5,21.850292,21.89034148,21.5254075,2.5072885,2.750035867,2.199493384,1.1831802,1.199699541,1.289983083,1.8299695,1.858931189,1.96535584
8471,21.818489,19.31517761,23.54649125,2.5261469,2.661260135,2.543301527,1.2988063,1.343663591,1.257917663,1.9067563,1.968098477,1.760519833
8471.5,21.825384,22.60127253,21.31375725,2.5795286,2.470460547,2.517465676,1.3609297,1.348205686,1.298077583,1.8478447,2.020186316,1.687088226
8472,21.816462,20.40089241,21.03552235,2.5929739,2.432608216,2.612354459,1.23195,1.147805709,1.186706282,1.7843663,1.777114653,1.784192304
8472.5,21.805193,23.6563325,21.61303086,2.5614965,2.610301253,2.579379965,1.244108,1.318143443,1.181573421,1.8450621,1.6701715,2.122124257
8473,21.799887,20.99490972,21.88144151,2.5602393,2.486118909,2.38597953,1.3488199,1.463770759,1.367850382,1.8628185,1.885750808,2.008816175
8473.5,21.801846,21.86034359,21.72177923,2.5804358,2.618949117,2.572278824,1.3189658,1.310117349,1.446054996,1.9360924,2.138661068,1.984389551
8474,21.799187,24.03655981,20.77580258,2.5583928,2.714950904,2.520766884,1.3211241,1.394517158,1.244667671,1.8383046,1.800880996,1.806625274
8474.5,21.798363,22.42227494,22.76535119,2.5590665,2.316006894,2.744334691,1.2431475,1.222885809,1.391368692,1.8636447,1.728584363,1.860810299
8475,21.792398,22.45101646,20.63062473,2.5708275,2.571160555,2.671883448,1.1028913,1.150938598,1.107845213,1.8156379,1.884537626,1.892398396
8475.5,21.798738,23.13811799,22.23624312,2.559216,2.474540167,2.593251917,1.313311,1.202131835,1.295243231,1.8391485,2.02730912,1.935634189
8476,21.788389,21.30982935,21.47209254,2.5186746,2.526110394,2.657937002,1.1922698,1.262396292,1.234222207,1.9161364,1.898107823,1.799063555
8476.5,21.784412,20.65259573,22.08895254,2.5245535,2.804934864,2.48858781,1.2762234,1.24789488,1.244729974,1.8694944,2.052091098,1.94832136
8477,21.801592,22.32047722,20.6134323,2.5557985,2.698425609,2.52290385,1.3154354,1.387575178,1.317356222,1.8925334,1.864091418,1.953376032
8477.5,21.796003,22.57245219,22.54851798,2.5368896,2.801557373,2.507485617,1.2831177,1.375116005,1.307855701,1.7759984,1.888844141,1.619912754
8478,21.776171,22.650783,21.7201957,2.4961479,2.498122061,2.374713506,1.1298938,1.088135377,1.176445018,1.6810836,1.8249623,1.62489938
8478.5,21.773804,21.28233304,25.0194035,2.4932747,2.447143899,2.405432821,1.2425448,1.250975293,1.273280122,1.7908133,1.670264145,1.95911018
8479,21.782604,21.50585371,22.10950738,2.4979641,2.418483352,2.700642918,1.2720799,1.188260309,1.166175953,1.7519463,1.652321525,1.747872242
8479.5,21.817047,21.90788469,20.84206708,2.4895582,2.630648048,2.590628243,1.2653452,1.266487328,1.193585297,1.8085012,1.719398106,1.910965039
8480,21.806515,21.20642961,23.27111576,2.4647951,2.520329181,2.594881237,1.2633214,1.342607436,1.319289039,1.8893483,1.990199155,1.856781793
8480.5,21.7544,22.13431449,21.78139633,2.4939988,2.696573918,2.498046225,1.2115891,1.186123262,1.19783076,1.7473443,1.654171164,1.646348927
8481,21.738317,21.54639547,21.86107687,2.5421145,2.716336937,2.624241632,1.2389305,1.28906845,1.270183467,1.7939545,1.901615837,1.819951272
8481.5,21.753311,21.77658249,23.7327621,2.5488968,2.581592121,2.542270803,1.1337583,1.128121602,1.139054031,1.8034778,1.73614084,1.800938281
8482,21.756201,21.92064129,22.9416283,2.5696924,2.556073608,2.442463131,1.026684,1.007913158,0.900421316,1.7435352,1.806617033,1.706936138
8482.5,21.776684,22.04524445,21.08316874,2.5845482,2.774501055,2.468632471,1.1946837,1.150016593,1.199289144,1.8820189,1.854919563,1.888837302
8483,21.809864,20.00858788,23.65374164,2.5620191,2.450190007,2.580148727,1.2225838,1.268284697,1.153278785,1.7976454,1.88142952,1.870016617
8483.5,21.772772,22.65630236,24.21393104,2.522274,2.700948684,2.695910803,1.2536203,1.295191805,1.345171725,1.820956,1.837758233,1.808577438
8484,21.796316,22.65839881,21.29676906,2.523273,2.443205715,2.647078265,1.3571832,1.254230299,1.351416723,1.8745291,1.849568551,1.967193848
8484.5,21.772495,21.61208298,21.68674258,2.4734318,2.503028508,2.280737022,1.1100147,1.072844511,1.087286225,1.7990674,1.756536425,1.947801163
8485,21.760033,22.75853287,21.5106505,2.4571588,2.323447879,2.432311308,1.1899512,1.191983605,1.152156197,1.7533438,1.710637376,1.769120436
8485.5,21.732769,20.04273779,21.67036099,2.4671886,2.43345717,2.436014517,1.2006828,1.154913306,1.135617627,1.7458668,1.721006678,1.751511736
8486,21.743879,21.97821773,20.66787247,2.4460058,2.196576706,2.654841658,1.231131,1.302996908,1.260146511,1.805131,2.088697312,1.723252288
8486.5,21.748278,20.86961236,21.95834706,2.4842436,2.427924814,2.61880235,1.1456494,1.106387533,0.995917306,1.7569808,1.673767642,1.720612988
8487,21.747253,24.06086593,21.32979594,2.5220184,2.499822353,2.426969714,1.3256041,1.380631508,1.361105429,1.8344877,1.954825062,1.92569618
8487.5,21.784538,23.07095561,21.8043599,2.5765734,2.738431603,2.512815219,1.3559924,1.275921578,1.490023584,1.8170877,1.912314365,1.812378809
8488,21.842192,21.56776573,22.23853641,2.5873702,2.81745313,2.675749868,1.310728,1.261721784,1.289875613,1.8561075,1.757740902,1.822805984
8488.5,21.830053,21.9191542,21.80108354,2.5709338,2.663939585,2.837237386,1.2818516,1.172049576,1.275431294,1.8748438,1.843936539,1.699766818
8489,21.755527,20.64476377,22.62325643,2.5359044,2.66258357,2.617366831,1.3037423,1.27177195,1.343396243,1.8539439,1.965315295,1.71444321
8489.5,21.734463,21.03752864,22.17182736,2.4928133,2.540041015,2.528081015,1.3189843,1.23285956,1.286158047,1.8061433,1.80305072,1.93419261
8490,21.723309,20.6146455,21.97552995,2.4350908,2.630246169,2.450293721,1.1505413,1.216606116,1.222168602,1.7289973,1.754154521,1.794122479
8490.5,21.78936,22.98612608,23.08136117,2.4050171,2.353857214,2.535485644,1.1635824,1.203501593,1.164990229,1.6809114,1.680494374,1.867689756
8491,21.804607,22.44783093,21.39636251,2.3410058,2.364160103,2.242460955,1.1841415,1.185249396,1.077757189,1.7620704,1.609190609,1.797141368
8491.5,21.80443,21.18213347,21.43005067,2.366313,2.589886315,2.319790979,1.2146348,1.212195482,1.285406718,1.8287328,1.77040004,1.797485557
8492,21.795301,21.93165302,21.49779554,2.4258537,2.250440562,2.513436529,1.1767633,1.153489649,1.186158034,1.7684005,1.791835372,1.801536066
