t,RMSD (Ligand) Rep1,RMSD (Ligand) Rep2,RMSD (Ligand) Rep3,RMSD Pocket Rep1,RMSD Pocket Rep2,RMSD Pocket Rep3,RMSD BB Rep1,RMSD BB Rep2,RMSD BB Rep3,Rgyr Rep1,Rgyr Rep2,Rgyr Rep3
6001.5,2.3698816,2.562304973,2.254259901,1.9029675,2.114570664,1.70231601,3.2173696,3.195582732,3.164142209,20.708145,20.65910443,20.77631071
6002,2.3853824,2.638527385,2.347198724,1.8547657,1.991368324,1.756607713,3.2205129,3.265330645,3.059673597,20.670012,20.812359,20.58613965
6002.5,2.2735541,2.425430077,2.138481963,1.9523915,2.104642637,1.786522147,3.2006924,3.330994237,3.09994941,20.656105,20.72209049,20.62551156
6003,2.4454544,2.704394602,2.302683816,1.9397978,2.117708969,1.964897641,3.2168162,3.427191389,3.108129276,20.692272,20.80009491,20.68721004
6003.5,2.238729,2.478690707,2.08718732,1.9614072,2.095921174,1.823498253,3.2046087,3.315517493,3.129171844,20.67086,20.76104717,20.65433448
6004,2.5300262,2.676484015,2.356957979,1.9567797,2.147694629,1.891703784,3.1544101,3.240680839,3.102959486,20.681114,20.70247574,20.64694259
6004.5,2.2139938,2.467287819,1.962925423,1.9086657,2.117672847,1.848009365,3.1875455,3.299185997,3.024720727,20.674093,20.73575441,20.6622658
6005,2.4270959,2.67503493,2.309377212,1.9666305,2.094310157,1.887756012,3.2320614,3.458802403,3.184822605,20.622742,20.61457339,20.5840588
6005.5,2.2278216,2.428563807,1.953621893,1.9365256,2.106575103,1.798670463,3.2187259,3.336855991,3.206726545,20.621157,20.65012376,20.58333418
6006,2.4117601,2.591402135,2.234965267,1.9291122,2.083935533,1.778517702,3.1807675,3.181597623,3.102086799,20.635357,20.61623014,20.59464702
6006.5,2.2966371,2.618116168,2.145427699,1.9352123,2.148466213,1.891881191,3.1273882,3.200025829,3.050601998,20.695238,20.73369299,20.59582256
6007,2.2747872,2.497332324,2.147120876,1.8848537,2.0119723,1.841603378,3.1605861,3.137430876,3.291183537,20.683758,20.73218679,20.68800152
6007.5,2.4642856,2.672923283,2.361994164,1.9059982,2.057603747,1.785315105,3.16382,3.193123153,3.140405739,20.662403,20.68369535,20.60690206
6008,2.2459483,2.463873053,2.060263247,1.9020193,2.050354386,1.772142779,3.2147975,3.334005203,3.206241083,20.64241,20.71079589,20.57612439
6008.5,2.3433666,2.522622577,2.186611395,1.9187008,2.144766356,1.846634534,3.2388976,3.246846838,3.240322739,20.65004,20.63147102,20.57500894
6009,2.4510775,2.651165316,2.284485101,1.8558546,2.044790222,1.713290961,3.2002275,3.394450401,3.093288576,20.695414,20.75932129,20.69152079
6009.5,2.2878771,2.39896485,2.159126284,1.8944724,2.09577865,1.703833687,3.1632669,3.301269147,2.99809937,20.695879,20.73822347,20.62302117
6010,2.4033346,2.634518334,2.242760874,1.9312992,2.04414152,1.803613799,3.1993744,3.267400467,3.089443135,20.656132,20.71015733,20.59368083
6010.5,2.3794179,2.597082658,2.262213176,1.8709378,2.017796494,1.742859828,3.1805017,3.231506575,3.046426417,20.669846,20.75238967,20.60192121
6011,2.3151534,2.638536607,2.167652303,2.0109205,2.082099402,1.865449264,3.1526399,3.32122358,2.932576836,20.668449,20.72740782,20.62796955
6011.5,2.3498187,2.534744055,2.14914687,1.953415,2.163969592,1.770388933,3.1124408,3.34270546,2.990277453,20.679369,20.74190256,20.63831358
6012,2.4113798,2.501981214,2.192863739,1.8803817,1.95571398,1.909264333,3.1387875,3.294034231,3.0268019,20.701494,20.76762976,20.63502201
6012.5,2.3431988,2.362573464,2.110897185,1.9367948,2.015598724,1.840695607,3.1767347,3.29226837,3.079222203,20.678734,20.7444776,20.66102015
6013,2.2839079,2.476899051,2.233997759,1.9887207,2.198846063,1.873613824,3.2077458,3.398697779,3.156750615,20.61891,20.64760807,20.59273117
6013.5,2.4256449,2.542063638,2.247046947,1.9265555,2.081795963,1.803895147,3.1978858,3.340752074,3.174401406,20.647984,20.6422718,20.68951935
6014,2.4349678,2.532024774,2.208684513,1.8888189,2.031251039,1.799468187,3.2273426,3.314649469,3.158042469,20.698689,20.7081533,20.66541588
6014.5,2.34059,2.564745351,2.088729476,1.9313456,2.018408811,1.916408507,3.2081163,3.387846172,3.122741067,20.696609,20.78373608,20.63673719
6015,2.3343177,2.400494341,2.308720318,1.9091758,2.062127866,1.886027067,3.1918063,3.505275775,3.118758612,20.6658,20.69143348,20.67284336
6015.5,2.3851986,2.536983408,2.236279312,1.9141197,2.154252941,1.754663511,3.1681592,3.256011085,3.0692392,20.670303,20.69897628,20.66890343
6016,2.281328,2.530194302,1.983347642,1.877673,2.110750297,1.779806173,3.1561732,3.305655089,3.075755814,20.673342,20.75193301,20.62199886
6016.5,2.1765964,2.453049906,2.009923829,1.868216,2.036078603,1.863191035,3.1022334,3.188750533,3.086319332,20.627337,20.67809279,20.62441577
6017,2.2804413,2.340089488,2.163591268,1.9479072,2.134763904,1.87514816,3.1053684,3.169253586,3.068001885,20.670368,20.72284148,20.60452023
6017.5,2.408926,2.507240187,2.132153213,1.8998729,2.051204161,1.820574825,3.1456487,3.160220578,2.990212783,20.704199,20.80382779,20.7287844
6018,2.3402882,2.441059211,2.214067685,1.9846187,2.086124026,1.821024819,3.1941614,3.326054301,3.072843073,20.677641,20.74965781,20.63696342
6018.5,2.3457079,2.552603933,2.30922356,1.9308902,2.03293353,1.767442026,3.2014513,3.187658656,3.017553843,20.687325,20.81402434,20.64871582
6019,2.3097947,2.543813525,2.247355662,1.9073771,2.046400356,1.832365905,3.2040112,3.133565375,3.109129027,20.683428,20.75864642,20.64661816
6019.5,2.2938526,2.544614297,2.087951787,1.8766382,1.979121856,1.757493366,3.1753633,3.340508618,2.826362429,20.640059,20.75370164,20.56087977
6020,2.3421059,2.545476114,2.212782031,1.9335033,2.201884931,1.733330293,3.1769645,3.433072979,3.163603612,20.63965,20.74054433,20.59757425
6020.5,2.3083651,2.551607778,2.132003073,1.9475782,2.060252675,1.813238917,3.1327877,3.233493308,3.192192993,20.646162,20.72886284,20.62001377
6021,2.3667648,2.654190506,2.274374188,1.8923117,2.052297494,1.793906414,3.1578426,3.103755489,2.939878535,20.617397,20.6567598,20.49897043
6021.5,2.27648,2.470848729,2.236627473,1.9125267,2.160997047,1.797506131,3.1815035,3.280743944,3.143509956,20.625362,20.70442898,20.56693738
6022,2.3780239,2.696369266,2.184046481,1.9182377,2.036324127,1.864125906,3.208344,3.305091929,3.069257558,20.690554,20.77496716,20.61717311
6022.5,2.3282514,2.473874252,2.135327785,1.8979952,2.046043649,1.873168932,3.1986978,3.398089026,3.138263851,20.679842,20.62063924,20.64773783
6023,2.3784034,2.502927098,2.174627782,1.874441,1.988345134,1.75933908,3.1615233,3.349125973,3.18752625,20.702337,20.70015253,20.65285345
6023.5,2.3989639,2.534058625,2.263881249,1.836421,1.896178586,1.723303615,3.1663187,3.366519586,3.062500055,20.667967,20.8047599,20.61476638
6024,2.2380514,2.419870212,2.041854007,1.9083887,2.082377554,1.849486987,3.2104998,3.382322126,3.198740803,20.602257,20.69205946,20.65030156
6024.5,2.3699334,2.630969701,2.201551391,1.9402854,2.029656741,1.823528025,3.2051516,3.450595667,3.168900088,20.626396,20.70715227,20.50279557
6025,2.3377824,2.5600218,2.245748375,1.9721379,2.176581247,1.789585807,3.2188501,3.071865884,3.116943812,20.629057,20.59378471,20.5408602
6025.5,2.3445303,2.603310597,2.091647846,1.9363403,2.054715599,1.919040463,3.1743195,3.211708326,3.026498517,20.646137,20.71820819,20.58900461
6026,2.4215364,2.702705752,2.252293984,1.9262965,2.083801307,1.843738898,3.1377714,3.120121214,3.076114835,20.670547,20.77098191,20.65218823
6026.5,2.3503082,2.626458168,2.207662868,1.8540581,2.032480988,1.76294607,3.1589603,3.438763707,3.124270885,20.688723,20.75242622,20.69605749
6027,2.2960994,2.452249358,2.256838177,1.8663815,2.081727803,1.739761999,3.2145321,3.243211495,3.15270146,20.688789,20.71531907,20.66203692
6027.5,2.2889051,2.488758216,2.224338223,1.9108323,2.012985225,1.858988856,3.2161634,3.233374727,3.179556737,20.665056,20.6764763,20.65571521
6028,2.4473176,2.699466087,2.246600747,1.963801,2.147066082,1.886714468,3.2205234,3.422979536,3.216437917,20.649614,20.73730903,20.57794899
6028.5,2.3835399,2.489873937,2.344537844,1.9226682,2.076345946,1.82694055,3.2196963,3.387363656,3.099494877,20.619648,20.78568345,20.52751159
6029,2.2760689,2.535544259,2.042054727,1.8939053,2.075293475,1.776751357,3.168539,3.344888889,3.045735218,20.631401,20.70283636,20.58810138
6029.5,2.3661249,2.57895642,2.160917896,1.827703,1.940223751,1.647599921,3.1764843,3.268876743,3.212665522,20.662426,20.69932877,20.58804044
6030,2.4865735,2.64360765,2.240031998,1.8733186,2.014342419,1.804861533,3.1918843,3.330820325,3.283764577,20.67985,20.70786593,20.67729638
6030.5,2.3515515,2.534683462,2.343162736,1.9179804,2.127892025,1.769203528,3.1658931,3.20867623,3.20244089,20.674532,20.72793916,20.62130103
6031,2.3689644,2.656126592,2.186231633,1.8671986,2.072009987,1.749144853,3.1827459,3.388265673,3.116575344,20.671755,20.68601987,20.62290014
6031.5,2.4264443,2.498141752,2.265293402,1.8596005,1.982621039,1.627075991,3.2132256,3.334783382,2.991882846,20.626308,20.6404766,20.53614201
6032,2.2930493,2.362683365,2.065732858,1.8938237,2.017002557,1.81696465,3.1936951,3.258053973,3.185557483,20.620344,20.68814316,20.55219686
6032.5,2.4068766,2.561398772,2.333590976,1.9005288,2.088956157,1.896136602,3.2022665,3.301921927,3.093597013,20.647932,20.67136922,20.60811578
6033,2.2518482,2.355597624,2.202208261,1.8620631,1.934837094,1.729289117,3.1779971,3.213335059,2.964603894,20.672434,20.65955663,20.59721605
6033.5,2.2677379,2.354566153,2.218782301,1.8993672,1.97201335,1.852613692,3.1635585,3.372662526,3.026922924,20.649174,20.7174797,20.68325667
6034,2.2663846,2.383279308,2.114164014,1.9347401,2.032559339,1.847839008,3.1767418,3.422356484,2.974159829,20.624805,20.65661814,20.59805725
6034.5,2.4733036,2.700705571,2.446484148,1.9440365,2.017689272,1.78036586,3.1839457,3.459555781,3.08900574,20.626343,20.61283429,20.55177169
6035,2.3076625,2.432959405,2.194014892,1.8969352,2.055257284,1.744190755,3.177284,3.399058303,3.052109187,20.649031,20.71353119,20.58242854
6035.5,2.3261991,2.532423282,2.025193743,1.9255346,1.995529883,1.899836215,3.1975784,3.312397258,3.291241402,20.659523,20.71941921,20.61775691
6036,2.3178713,2.556834462,2.190671822,1.894593,2.023996066,1.807377503,3.2125733,3.18742041,3.141189775,20.650753,20.68441258,20.61793208
6036.5,2.3871641,2.598447372,2.206966237,1.8639678,2.069873371,1.761905738,3.2439096,3.495519112,3.123845949,20.660191,20.6816993,20.60983057
6037,2.2786894,2.508468969,2.136582278,1.9245442,2.049935326,1.986972301,3.2607222,3.435756748,3.11854432,20.673956,20.7231077,20.65936949
6037.5,2.3581378,2.508559505,2.278462522,1.8328042,1.993976389,1.787646863,3.2300718,3.25725392,3.102308201,20.663265,20.70903051,20.59779724
6038,2.3634892,2.522754912,2.325779781,1.9564028,2.015140341,1.833680442,3.2332828,3.160569357,3.113350387,20.668665,20.74464092,20.63935352
6038.5,2.4415164,2.672503345,2.386999088,1.9729682,2.152598002,1.902998981,3.1935251,3.345834101,3.172559638,20.652466,20.66400866,20.56889539
6039,2.3457708,2.474483564,2.078798202,1.9132845,2.066482865,1.915051012,3.17717,3.303605313,3.138846289,20.671587,20.78234759,20.65229682
6039.5,2.3093655,2.429077933,2.169147455,1.8894757,2.069199656,1.779072651,3.169627,3.221743696,3.040501655,20.703196,20.75670419,20.68185034
6040,2.3563197,2.661281605,2.136781356,1.8694171,2.093950205,1.83555131,3.1269004,3.214021494,3.002435337,20.680593,20.77102458,20.6342759
6040.5,2.4007745,2.661872361,2.33841405,1.9026742,1.932429507,1.75377653,3.1690145,3.330854285,3.206585998,20.669697,20.65141782,20.66717793
6041,2.4302554,2.576118879,2.245042049,1.9843135,2.123294831,1.913038277,3.1809304,3.206657506,3.125320425,20.677332,20.77653285,20.62573215
6041.5,2.3247602,2.538654426,2.13952672,1.9739149,2.086403262,1.949804193,3.1904714,3.219539567,2.914835671,20.670816,20.69990022,20.68413003
6042,2.4675746,2.741322855,2.254702038,1.9660245,2.010263475,1.867990953,3.1712139,3.229480072,3.111604203,20.629414,20.69004043,20.53224349
6042.5,2.4273851,2.490097032,2.359383512,1.9087201,2.063558562,1.696310641,3.1621425,3.290993794,3.132854882,20.658939,20.76580973,20.62271907
6043,2.3370869,2.645711375,2.258623457,1.9140661,1.97916415,1.866137766,3.2127891,3.320609946,3.138476469,20.667171,20.72716955,20.61358566
6043.5,2.4136674,2.675876866,2.269523277,1.930432,2.046831357,1.909265435,3.1587613,3.241805556,3.299132374,20.692535,20.66189741,20.63205436
6044,2.4550912,2.618274604,2.276247287,1.9186622,1.94712149,1.878690226,3.1430452,3.341736388,3.07816065,20.65527,20.73666598,20.61166381
6044.5,2.4557054,2.608287496,2.390625672,1.9120331,2.040310143,1.711431294,3.1630771,3.088769895,3.182420029,20.69438,20.77706087,20.70358698
6045,2.3550031,2.553117411,2.184539681,1.9302961,2.031805797,1.846555897,3.1398349,3.424736616,3.19496518,20.68281,20.71052868,20.64165052
6045.5,2.3896129,2.482681836,2.177392637,1.9249772,2.01044957,1.723102431,3.1675336,3.290897079,3.221736004,20.650152,20.67185755,20.64997584
6046,2.4195111,2.669091783,2.266932881,1.9389454,2.057749968,1.832118472,3.2441752,3.416750264,3.268097851,20.669163,20.65407657,20.60283769
6046.5,2.4386036,2.713398805,2.335267659,1.9612427,2.262553586,1.898599583,3.265486,3.300483258,3.09495277,20.689089,20.72805032,20.61953271
6047,2.3868935,2.579937545,2.267518398,1.8388467,2.017143816,1.800518045,3.2413318,3.39933877,3.144482992,20.670933,20.7260784,20.68366566
6047.5,2.3346598,2.46973075,2.214105495,1.8639077,2.013228834,1.83700804,3.1955786,3.228151057,3.099654495,20.646034,20.64662981,20.60046082
6048,2.4028587,2.536120353,2.238094288,1.9310967,2.092043057,1.849754877,3.176074,3.275401491,3.115134942,20.649448,20.70594656,20.65124878
6048.5,2.3084922,2.504963696,2.263534667,1.8957019,2.099308456,1.689613927,3.1580045,3.323209614,3.048546433,20.637981,20.67418951,20.61463467
6049,2.3587635,2.523744841,2.165974477,1.9166372,1.96198004,1.860903765,3.1914029,3.273163486,3.051239766,20.649082,20.71579417,20.5678341
6049.5,2.5154979,2.684865053,2.423646593,1.9186376,2.024549231,1.764180182,3.2069755,3.329001722,3.166756899,20.660135,20.70870033,20.62478159
6050,2.2752688,2.570079107,2.275902516,1.9417127,2.082205809,1.889779725,3.2082529,3.428146065,3.152583961,20.648403,20.81602102,20.49395173
6050.5,2.4699135,2.599447544,2.345586545,1.8209102,1.932153265,1.73447622,3.2019641,3.334325337,3.052830434,20.67757,20.74138393,20.65769194
6051,2.487447,2.657839198,2.351279757,1.9971966,2.27027495,1.915200323,3.2278001,3.236989194,3.209389588,20.681288,20.73098267,20.64671194
6051.5,2.4076788,2.508695598,2.205632894,1.9333974,2.108989892,1.808189932,3.173198,3.152175501,3.041466704,20.704596,20.6987738,20.69774237
6052,2.3379493,2.599391993,2.189164564,1.9245983,2.08582172,1.823272412,3.1401031,3.318099568,3.081865912,20.687292,20.78183102,20.65955751
6052.5,2.3916676,2.710073336,2.21445988,1.9705038,2.138123091,1.901947663,3.1491432,3.280931885,2.971962084,20.646614,20.68479396,20.54958832
6053,2.3810744,2.655462171,2.238427206,1.8928869,2.016722006,1.785643738,3.128226,3.122009757,3.051698791,20.635954,20.60269929,20.66082853
6053.5,2.3394575,2.590108748,2.255061794,1.9640871,2.065530353,1.940650563,3.1476078,3.207420087,2.969411835,20.623734,20.68413485,20.59037245
6054,2.3797052,2.497079697,2.224676546,1.9653214,2.222949122,1.747267993,3.2301686,3.253579809,3.265167918,20.674707,20.73730468,20.63742009
6054.5,2.3435574,2.616921058,2.301414951,1.8862615,2.002963421,1.755335303,3.2379127,3.205377499,3.345265364,20.701548,20.80492317,20.73081194
6055,2.3792231,2.465171583,2.188990408,1.8661625,2.00900052,1.715733446,3.2260489,3.191101207,3.054284136,20.720675,20.75730691,20.74330499
6055.5,2.3792982,2.615648823,2.104770887,1.919711,2.0828052,1.807764841,3.2194965,3.183964899,3.008966156,20.714266,20.7867252,20.64697526
6056,2.4663491,2.651464065,2.317318224,1.9000367,2.159558371,1.828060906,3.1615562,3.187267093,3.175321712,20.627811,20.69553652,20.52199333
6056.5,2.1824567,2.378970141,1.995150373,1.9313184,1.972187546,1.91940081,3.1919215,3.264943913,3.259121346,20.606014,20.61839424,20.53409422
6057,2.3237081,2.510327317,2.094200895,1.9512999,2.224575914,1.86379372,3.1353221,3.317224278,2.992910469,20.617174,20.68043216,20.61649039
6057.5,2.3407576,2.424474366,2.147031156,1.8969345,2.016883759,1.770421119,3.1201015,3.237412361,3.010972216,20.647612,20.75005363,20.56069177
6058,2.2965908,2.450697548,2.187245441,1.9116035,2.07107151,1.868785491,3.1041195,3.152812567,2.936598668,20.665386,20.72190456,20.6016931
6058.5,2.36145,2.568729182,2.204756064,1.8540542,1.934968604,1.885348985,3.1855226,3.308811295,3.21735391,20.672459,20.67290588,20.66936749
6059,2.315933,2.481705322,2.217797324,1.9580336,2.072580265,1.871619247,3.1966462,3.34488742,3.080632461,20.632267,20.6505015,20.67828006
6059.5,2.4043741,2.581531915,2.262170951,1.8961227,2.087878466,1.772698686,3.2147894,3.196262192,3.098601015,20.65667,20.72206527,20.59554457
6060,2.4727812,2.820948142,2.262357432,2.0002661,2.102706937,1.894953414,3.2346473,3.393205194,3.19940018,20.651497,20.62484265,20.60357309
6060.5,2.5066109,2.669072664,2.464451392,1.9581608,2.120822016,1.867580019,3.2229216,3.29278387,3.181063037,20.663015,20.69991148,20.60309202
6061,2.4146128,2.556038429,2.295679737,1.8863292,2.058000854,1.800590879,3.19449,3.267872657,2.965191314,20.644737,20.66616627,20.61055107
6061.5,2.3211799,2.435350244,2.132505866,1.9055769,1.97762113,1.799233796,3.1880243,3.340032016,3.18921515,20.627537,20.57583719,20.58377891
6062,2.3692417,2.520839398,2.150696456,1.8279953,1.869804146,1.707607696,3.1442251,3.102039288,3.133491804,20.681011,20.73383832,20.62715443
6062.5,2.4006653,2.525614086,2.216113055,1.985629,2.005118677,1.774525573,3.1549914,3.313917716,3.219439867,20.701099,20.75224673,20.61491993
6063,2.2772486,2.554081138,2.024574027,1.9351553,2.054218071,1.722883521,3.1598368,3.269419615,3.065149043,20.659088,20.71776963,20.60972485
6063.5,2.3090811,2.509013164,2.250393007,1.905757,2.154709209,1.816459803,3.186588,3.175805894,3.06942196,20.657774,20.70282297,20.60166236
6064,2.4483676,2.807230715,2.197870141,1.8715521,1.902539218,1.830982793,3.1861262,3.244441373,3.348055519,20.66596,20.691427,20.63117188
6064.5,2.2699766,2.419952132,2.015729811,1.9665874,2.079433538,1.850672739,3.1831043,3.330877127,3.068043871,20.687098,20.68952782,20.67168948
6065,2.2571282,2.503856494,2.069435004,1.8555766,2.009422028,1.663042678,3.1300752,3.240216031,3.01472814,20.648308,20.69289316,20.6027579
6065.5,2.354862,2.430862037,2.175052578,1.9427766,2.063783288,1.958136604,3.1294949,3.228796166,3.114476143,20.677698,20.71097155,20.61835241
6066,2.51296,2.771853161,2.507091618,1.915177,2.029234839,1.810966632,3.1260619,3.435433119,3.080137674,20.742107,20.7972422,20.72400043
6066.5,2.3248274,2.423465478,2.186890898,1.8429512,2.020295755,1.778864758,3.1238077,3.397612815,3.009433876,20.747852,20.79157416,20.78085194
6067,2.3897176,2.529218965,2.11650999,1.9207244,2.11947512,1.78636401,3.1304221,3.173389734,3.298650716,20.6591,20.7029578,20.61332854
6067.5,2.2856631,2.396077262,2.073714286,1.8612326,2.027472092,1.77455708,3.1744633,3.236212168,2.894537595,20.689711,20.7777684,20.66192756
